batteryHealth;binId;binStatus;currentFillLevel;latLong;timesTamp
100;CleanFLEX-FB2000002008AC12;Low;3;-33.919727,151.257213;2021-10-10 01:00:06
95;CleanFLEX-FB2000002005AB68;Low;29;-33.919477,151.257681;2021-10-10 01:00:06
95;CleanFLEX-FB2000002005AB63;Low;1;-33.919505,151.257857;2021-10-10 01:00:06
95;CleanFLEX-FB2000002005AB67;Low;15;-33.920816,151.257022;2021-10-10 01:00:06
100;CleanFLEX-FB2000002008AC17;Low;0;-33.91947,151.257542;2021-10-10 01:00:06
10;CleanFLEX-FB2000002008AC07;Half Full;33;-33.919555,151.258164;2021-10-10 01:00:06
100;CleanFLEX-FB2000002008AC14;Half Full;30;-33.920358,151.257167;2021-10-10 01:00:06
95;CleanFLEX-FB2000002005AB62;Half Full;30;-33.91947,151.257542;2021-10-10 01:00:06
100;CleanFLEX-FB2000002008AC15;Full;91;-33.920358,151.257167;2021-10-10 01:00:06
100;CleanFLEX-FB2000002008AC16;Low;17;-33.919477,151.257681;2021-10-10 01:00:06
95;CleanFLEX-FB2000002005AB65;Low;13;-33.920944,151.257001;2021-10-10 01:00:06
95;CleanFLEX-FB2000002008AC08;Low;17;-33.919477,151.257681;2021-10-10 01:00:06
35;CleanFLEX-FB2000002008AC18;Low;27;-33.919555,151.258164;2021-10-10 01:00:06
95;CleanFLEX-FB2000002005AB70;Low;19;-33.919555,151.258164;2021-10-10 01:00:06
95;CleanFLEX-FB2000002005AB69;Low;24;-33.920227,151.257692;2021-10-10 01:00:06
95;CleanFLEX-FB2000002005AB71;Low;14;-33.922367,151.256956;2021-10-10 01:00:06
10;CleanFLEX-FB2000002008AC04;Full;74;-33.919505,151.257857;2021-10-10 01:00:06
100;CleanFLEX-FB2000002008AC06;Full;88;-33.91947,151.257542;2021-10-10 01:00:06
10;CleanFLEX-FB2000002008AC00;Full;89;-33.918951,151.25847;2021-10-10 01:00:06
10;CleanFLEX-FB2000002008AC09;Low;10;-33.919135,151.258104;2021-10-10 01:00:06
100;CleanFLEX-FB2000002008AC13;Low;23;-33.920034,151.257165;2021-10-10 01:00:06
10;CleanFLEX-FB2000002008AC19;Low;18;-33.920289,151.257056;2021-10-10 01:00:06
35;CleanFLEX-FB2000002008AC20;Low;9;-33.920372,151.257036;2021-10-10 01:00:06
10;CleanFLEX-FB2000002008AC10;Half Full;36;-33.920227,151.257692;2021-10-10 01:00:06
95;CleanFLEX-FB2000002005AB64;Half Full;52;-33.920816,151.257022;2021-10-10 01:00:06
95;CleanFLEX-FB2000002005AB66;Low;10;-33.920944,151.257001;2021-10-10 01:00:06
95;CleanFLEX-FB2000002005AB68;Low;29;-33.919477,151.257681;2021-10-10 02:00:04
95;CleanFLEX-FB2000002005AB63;Low;1;-33.919505,151.257857;2021-10-10 02:00:04
100;CleanFLEX-FB2000002008AC17;Low;0;-33.91947,151.257542;2021-10-10 02:00:04
95;CleanFLEX-FB2000002005AB67;Low;17;-33.920816,151.257022;2021-10-10 02:00:04
10;CleanFLEX-FB2000002008AC01;Half Full;42;-33.919135,151.258104;2021-10-10 02:00:04
10;CleanFLEX-FB2000002008AC05;Half Full;40;-33.919505,151.257857;2021-10-10 02:00:04
10;CleanFLEX-FB2000002008AC02;Full;100;-33.920227,151.257692;2021-10-10 02:00:04
100;CleanFLEX-FB2000002008AC12;Low;3;-33.919727,151.257213;2021-10-10 02:00:04
10;CleanFLEX-FB2000002008AC03;Low;11;-33.918951,151.25847;2021-10-10 02:00:04
10;CleanFLEX-FB2000002008AC07;Half Full;33;-33.919555,151.258164;2021-10-10 02:00:04
95;CleanFLEX-FB2000002008AC08;Low;17;-33.919477,151.257681;2021-10-10 02:00:04
100;CleanFLEX-FB2000002008AC14;Half Full;30;-33.920358,151.257167;2021-10-10 02:00:04
100;CleanFLEX-FB2000002008AC15;Full;91;-33.920358,151.257167;2021-10-10 02:00:04
95;CleanFLEX-FB2000002005AB62;Half Full;30;-33.91947,151.257542;2021-10-10 02:00:04
95;CleanFLEX-FB2000002005AB70;Low;21;-33.919555,151.258164;2021-10-10 02:00:04
100;CleanFLEX-FB2000002008AC16;Low;17;-33.919477,151.257681;2021-10-10 02:00:04
95;CleanFLEX-FB2000002005AB65;Low;15;-33.920944,151.257001;2021-10-10 02:00:04
95;CleanFLEX-FB2000002005AB69;Low;24;-33.920227,151.257692;2021-10-10 02:00:04
95;CleanFLEX-FB2000002008AC18;Low;7;-33.919555,151.258164;2021-10-10 02:00:04
95;CleanFLEX-FB2000002005AB71;Low;15;-33.922367,151.256956;2021-10-10 02:00:04
10;CleanFLEX-FB2000002008AC10;Half Full;36;-33.920227,151.257692;2021-10-10 02:00:04
10;CleanFLEX-FB2000002008AC00;Full;89;-33.918951,151.25847;2021-10-10 02:00:04
10;CleanFLEX-FB2000002008AC04;Full;74;-33.919505,151.257857;2021-10-10 02:00:04
100;CleanFLEX-FB2000002008AC06;Full;88;-33.91947,151.257542;2021-10-10 02:00:04
10;CleanFLEX-FB2000002008AC09;Low;10;-33.919135,151.258104;2021-10-10 02:00:04
95;CleanFLEX-FB2000002005AB64;Half Full;50;-33.920816,151.257022;2021-10-10 02:00:04
35;CleanFLEX-FB2000002008AC20;Low;9;-33.920372,151.257036;2021-10-10 02:00:04
100;CleanFLEX-FB2000002008AC13;Low;23;-33.920034,151.257165;2021-10-10 02:00:04
10;CleanFLEX-FB2000002008AC19;Low;18;-33.920289,151.257056;2021-10-10 02:00:04
95;CleanFLEX-FB2000002005AB66;Low;15;-33.920944,151.257001;2021-10-10 02:00:04
10;CleanFLEX-FB2000002008AC01;Half Full;42;-33.919135,151.258104;2021-10-10 10:00:06
100;CleanFLEX-FB2000002008AC17;Half Full;32;-33.91947,151.257542;2021-10-10 10:00:06
10;CleanFLEX-FB2000002008AC05;Half Full;40;-33.919505,151.257857;2021-10-10 10:00:06
10;CleanFLEX-FB2000002008AC02;Full;100;-33.920227,151.257692;2021-10-10 10:00:06
10;CleanFLEX-FB2000002008AC03;Low;11;-33.918951,151.25847;2021-10-10 10:00:06
10;CleanFLEX-FB2000002008AC12;Low;3;-33.919727,151.257213;2021-10-10 10:00:06
95;CleanFLEX-FB2000002005AB63;Low;5;-33.919505,151.257857;2021-10-10 10:00:06
95;CleanFLEX-FB2000002005AB67;Low;17;-33.920816,151.257022;2021-10-10 10:00:06
95;CleanFLEX-FB2000002005AB68;Low;29;-33.919477,151.257681;2021-10-10 10:00:06
95;CleanFLEX-FB2000002005AB62;Half Full;31;-33.91947,151.257542;2021-10-10 10:00:06
95;CleanFLEX-FB2000002005AB70;Low;22;-33.919555,151.258164;2021-10-10 10:00:06
100;CleanFLEX-FB2000002008AC16;Low;17;-33.919477,151.257681;2021-10-10 10:00:06
95;CleanFLEX-FB2000002005AB65;Low;16;-33.920944,151.257001;2021-10-10 10:00:06
95;CleanFLEX-FB2000002005AB71;Low;11;-33.922367,151.256956;2021-10-10 10:00:06
10;CleanFLEX-FB2000002008AC18;Low;7;-33.919555,151.258164;2021-10-10 10:00:06
95;CleanFLEX-FB2000002005AB69;Low;25;-33.920227,151.257692;2021-10-10 10:00:06
100;CleanFLEX-FB2000002008AC14;Half Full;32;-33.920358,151.257167;2021-10-10 10:00:06
10;CleanFLEX-FB2000002008AC07;Half Full;33;-33.919555,151.258164;2021-10-10 10:00:06
100;CleanFLEX-FB2000002008AC15;Half Full;50;-33.920358,151.257167;2021-10-10 10:00:06
95;CleanFLEX-FB2000002008AC08;Low;17;-33.919477,151.257681;2021-10-10 10:00:06
10;CleanFLEX-FB2000002008AC09;Low;10;-33.919135,151.258104;2021-10-10 10:00:06
10;CleanFLEX-FB2000002008AC10;Half Full;36;-33.920227,151.257692;2021-10-10 10:00:06
10;CleanFLEX-FB2000002008AC19;Low;18;-33.920289,151.257056;2021-10-10 10:00:06
35;CleanFLEX-FB2000002008AC20;Low;17;-33.920372,151.257036;2021-10-10 10:00:06
10;CleanFLEX-FB2000002008AC00;Full;89;-33.918951,151.25847;2021-10-10 10:00:06
100;CleanFLEX-FB2000002008AC13;Half Full;36;-33.920034,151.257165;2021-10-10 10:00:06
10;CleanFLEX-FB2000002008AC04;Full;74;-33.919505,151.257857;2021-10-10 10:00:06
100;CleanFLEX-FB2000002008AC06;Full;88;-33.91947,151.257542;2021-10-10 10:00:06
95;CleanFLEX-FB2000002005AB64;Half Full;62;-33.920816,151.257022;2021-10-10 10:00:06
95;CleanFLEX-FB2000002005AB66;Low;13;-33.920944,151.257001;2021-10-10 10:00:06
10;CleanFLEX-FB2000002008AC01;Half Full;42;-33.919135,151.258104;2021-10-10 11:00:06
10;CleanFLEX-FB2000002008AC05;Half Full;40;-33.919505,151.257857;2021-10-10 11:00:06
100;CleanFLEX-FB2000002008AC17;Half Full;32;-33.91947,151.257542;2021-10-10 11:00:06
10;CleanFLEX-FB2000002008AC02;Full;100;-33.920227,151.257692;2021-10-10 11:00:06
95;CleanFLEX-FB2000002005AB67;Low;18;-33.920816,151.257022;2021-10-10 11:00:06
95;CleanFLEX-FB2000002005AB68;Low;29;-33.919477,151.257681;2021-10-10 11:00:06
10;CleanFLEX-FB2000002008AC03;Low;11;-33.918951,151.25847;2021-10-10 11:00:06
10;CleanFLEX-FB2000002008AC12;Low;3;-33.919727,151.257213;2021-10-10 11:00:06
95;CleanFLEX-FB2000002005AB63;Low;5;-33.919505,151.257857;2021-10-10 11:00:06
10;CleanFLEX-FB2000002008AC07;Half Full;33;-33.919555,151.258164;2021-10-10 11:00:06
95;CleanFLEX-FB2000002008AC08;Low;17;-33.919477,151.257681;2021-10-10 11:00:06
100;CleanFLEX-FB2000002008AC14;Half Full;32;-33.920358,151.257167;2021-10-10 11:00:06
100;CleanFLEX-FB2000002008AC15;Half Full;50;-33.920358,151.257167;2021-10-10 11:00:06
100;CleanFLEX-FB2000002008AC16;Half Full;66;-33.919477,151.257681;2021-10-10 11:00:06
95;CleanFLEX-FB2000002005AB62;Half Full;31;-33.91947,151.257542;2021-10-10 11:00:06
95;CleanFLEX-FB2000002005AB70;Low;22;-33.919555,151.258164;2021-10-10 11:00:06
95;CleanFLEX-FB2000002005AB65;Low;16;-33.920944,151.257001;2021-10-10 11:00:06
95;CleanFLEX-FB2000002005AB71;Low;11;-33.922367,151.256956;2021-10-10 11:00:06
10;CleanFLEX-FB2000002008AC18;Low;7;-33.919555,151.258164;2021-10-10 11:00:06
95;CleanFLEX-FB2000002005AB69;Low;25;-33.920227,151.257692;2021-10-10 11:00:06
10;CleanFLEX-FB2000002008AC10;Half Full;36;-33.920227,151.257692;2021-10-10 11:00:06
100;CleanFLEX-FB2000002008AC13;Half Full;36;-33.920034,151.257165;2021-10-10 11:00:06
10;CleanFLEX-FB2000002008AC00;Full;89;-33.918951,151.25847;2021-10-10 11:00:06
10;CleanFLEX-FB2000002008AC04;Full;74;-33.919505,151.257857;2021-10-10 11:00:06
100;CleanFLEX-FB2000002008AC06;Full;88;-33.91947,151.257542;2021-10-10 11:00:06
10;CleanFLEX-FB2000002008AC20;Low;17;-33.920372,151.257036;2021-10-10 11:00:06
10;CleanFLEX-FB2000002008AC19;Low;18;-33.920289,151.257056;2021-10-10 11:00:06
10;CleanFLEX-FB2000002008AC09;Low;10;-33.919135,151.258104;2021-10-10 11:00:06
95;CleanFLEX-FB2000002005AB66;Low;13;-33.920944,151.257001;2021-10-10 11:00:06
95;CleanFLEX-FB2000002005AB64;Half Full;62;-33.920816,151.257022;2021-10-10 11:00:06
10;CleanFLEX-FB2000002008AC02;Full;100;-33.920227,151.257692;2021-10-10 12:00:04
10;CleanFLEX-FB2000002008AC03;Low;11;-33.918951,151.25847;2021-10-10 12:00:04
10;CleanFLEX-FB2000002008AC01;Half Full;42;-33.919135,151.258104;2021-10-10 12:00:04
10;CleanFLEX-FB2000002008AC05;Half Full;40;-33.919505,151.257857;2021-10-10 12:00:04
100;CleanFLEX-FB2000002008AC17;Half Full;36;-33.91947,151.257542;2021-10-10 12:00:04
95;CleanFLEX-FB2000002005AB67;Low;18;-33.920816,151.257022;2021-10-10 12:00:04
95;CleanFLEX-FB2000002005AB68;Low;29;-33.919477,151.257681;2021-10-10 12:00:04
10;CleanFLEX-FB2000002008AC12;Low;3;-33.919727,151.257213;2021-10-10 12:00:04
95;CleanFLEX-FB2000002005AB63;Low;5;-33.919505,151.257857;2021-10-10 12:00:04
100;CleanFLEX-FB2000002008AC14;Half Full;32;-33.920358,151.257167;2021-10-10 12:00:04
100;CleanFLEX-FB2000002008AC16;Half Full;66;-33.919477,151.257681;2021-10-10 12:00:04
100;CleanFLEX-FB2000002008AC15;Half Full;50;-33.920358,151.257167;2021-10-10 12:00:04
95;CleanFLEX-FB2000002005AB62;Half Full;31;-33.91947,151.257542;2021-10-10 12:00:04
95;CleanFLEX-FB2000002005AB70;Low;22;-33.919555,151.258164;2021-10-10 12:00:04
95;CleanFLEX-FB2000002005AB65;Low;16;-33.920944,151.257001;2021-10-10 12:00:04
10;CleanFLEX-FB2000002008AC18;Low;7;-33.919555,151.258164;2021-10-10 12:00:04
95;CleanFLEX-FB2000002005AB69;Low;25;-33.920227,151.257692;2021-10-10 12:00:04
95;CleanFLEX-FB2000002005AB71;Low;11;-33.922367,151.256956;2021-10-10 12:00:04
10;CleanFLEX-FB2000002008AC07;Half Full;33;-33.919555,151.258164;2021-10-10 12:00:04
95;CleanFLEX-FB2000002008AC08;Low;17;-33.919477,151.257681;2021-10-10 12:00:04
10;CleanFLEX-FB2000002008AC00;Full;89;-33.918951,151.25847;2021-10-10 12:00:04
10;CleanFLEX-FB2000002008AC10;Half Full;36;-33.920227,151.257692;2021-10-10 12:00:04
100;CleanFLEX-FB2000002008AC13;Half Full;36;-33.920034,151.257165;2021-10-10 12:00:04
10;CleanFLEX-FB2000002008AC04;Full;74;-33.919505,151.257857;2021-10-10 12:00:04
100;CleanFLEX-FB2000002008AC06;Full;88;-33.91947,151.257542;2021-10-10 12:00:04
10;CleanFLEX-FB2000002008AC20;Low;17;-33.920372,151.257036;2021-10-10 12:00:04
10;CleanFLEX-FB2000002008AC19;Low;18;-33.920289,151.257056;2021-10-10 12:00:04
10;CleanFLEX-FB2000002008AC09;Low;10;-33.919135,151.258104;2021-10-10 12:00:04
95;CleanFLEX-FB2000002005AB64;Half Full;62;-33.920816,151.257022;2021-10-10 12:00:04
95;CleanFLEX-FB2000002005AB66;Low;13;-33.920944,151.257001;2021-10-10 12:00:04
10;CleanFLEX-FB2000002008AC01;Half Full;42;-33.919135,151.258104;2021-10-10 13:00:03
10;CleanFLEX-FB2000002008AC05;Half Full;40;-33.919505,151.257857;2021-10-10 13:00:03
10;CleanFLEX-FB2000002008AC02;Full;100;-33.920227,151.257692;2021-10-10 13:00:03
10;CleanFLEX-FB2000002008AC03;Low;11;-33.918951,151.25847;2021-10-10 13:00:03
100;CleanFLEX-FB2000002008AC17;Half Full;36;-33.91947,151.257542;2021-10-10 13:00:03
95;CleanFLEX-FB2000002005AB67;Low;19;-33.920816,151.257022;2021-10-10 13:00:03
95;CleanFLEX-FB2000002005AB68;Low;29;-33.919477,151.257681;2021-10-10 13:00:03
10;CleanFLEX-FB2000002008AC12;Low;3;-33.919727,151.257213;2021-10-10 13:00:03
95;CleanFLEX-FB2000002005AB63;Low;5;-33.919505,151.257857;2021-10-10 13:00:03
100;CleanFLEX-FB2000002008AC14;Half Full;32;-33.920358,151.257167;2021-10-10 13:00:03
100;CleanFLEX-FB2000002008AC15;Half Full;50;-33.920358,151.257167;2021-10-10 13:00:03
100;CleanFLEX-FB2000002008AC16;Half Full;66;-33.919477,151.257681;2021-10-10 13:00:03
10;CleanFLEX-FB2000002008AC07;Half Full;33;-33.919555,151.258164;2021-10-10 13:00:03
95;CleanFLEX-FB2000002005AB62;Half Full;30;-33.91947,151.257542;2021-10-10 13:00:03
95;CleanFLEX-FB2000002005AB65;Low;16;-33.920944,151.257001;2021-10-10 13:00:03
95;CleanFLEX-FB2000002008AC08;Low;17;-33.919477,151.257681;2021-10-10 13:00:03
10;CleanFLEX-FB2000002008AC18;Low;7;-33.919555,151.258164;2021-10-10 13:00:03
95;CleanFLEX-FB2000002005AB70;Low;22;-33.919555,151.258164;2021-10-10 13:00:03
95;CleanFLEX-FB2000002005AB71;Low;11;-33.922367,151.256956;2021-10-10 13:00:03
95;CleanFLEX-FB2000002005AB69;Low;25;-33.920227,151.257692;2021-10-10 13:00:03
10;CleanFLEX-FB2000002008AC00;Full;89;-33.918951,151.25847;2021-10-10 13:00:03
10;CleanFLEX-FB2000002008AC04;Full;74;-33.919505,151.257857;2021-10-10 13:00:03
100;CleanFLEX-FB2000002008AC06;Full;88;-33.91947,151.257542;2021-10-10 13:00:03
95;CleanFLEX-FB2000002005AB66;Low;13;-33.920944,151.257001;2021-10-10 13:00:03
10;CleanFLEX-FB2000002008AC10;Half Full;36;-33.920227,151.257692;2021-10-10 13:00:03
100;CleanFLEX-FB2000002008AC13;Half Full;36;-33.920034,151.257165;2021-10-10 13:00:03
95;CleanFLEX-FB2000002005AB64;Half Full;61;-33.920816,151.257022;2021-10-10 13:00:03
10;CleanFLEX-FB2000002008AC20;Low;17;-33.920372,151.257036;2021-10-10 13:00:03
10;CleanFLEX-FB2000002008AC19;Low;18;-33.920289,151.257056;2021-10-10 13:00:03
10;CleanFLEX-FB2000002008AC09;Low;10;-33.919135,151.258104;2021-10-10 13:00:03
10;CleanFLEX-FB2000002008AC01;Half Full;42;-33.919135,151.258104;2021-10-10 14:00:04
100;CleanFLEX-FB2000002008AC17;Half Full;36;-33.91947,151.257542;2021-10-10 14:00:04
10;CleanFLEX-FB2000002008AC05;Half Full;40;-33.919505,151.257857;2021-10-10 14:00:04
10;CleanFLEX-FB2000002008AC02;Full;100;-33.920227,151.257692;2021-10-10 14:00:04
95;CleanFLEX-FB2000002005AB67;Low;19;-33.920816,151.257022;2021-10-10 14:00:04
10;CleanFLEX-FB2000002008AC12;Low;3;-33.919727,151.257213;2021-10-10 14:00:04
10;CleanFLEX-FB2000002008AC03;Low;11;-33.918951,151.25847;2021-10-10 14:00:04
95;CleanFLEX-FB2000002005AB63;Low;5;-33.919505,151.257857;2021-10-10 14:00:04
95;CleanFLEX-FB2000002005AB68;Low;29;-33.919477,151.257681;2021-10-10 14:00:04
10;CleanFLEX-FB2000002008AC07;Half Full;33;-33.919555,151.258164;2021-10-10 14:00:04
95;CleanFLEX-FB2000002008AC08;Low;17;-33.919477,151.257681;2021-10-10 14:00:04
95;CleanFLEX-FB2000002005AB69;Low;26;-33.920227,151.257692;2021-10-10 14:00:04
95;CleanFLEX-FB2000002005AB70;Low;22;-33.919555,151.258164;2021-10-10 14:00:04
100;CleanFLEX-FB2000002008AC14;Half Full;32;-33.920358,151.257167;2021-10-10 14:00:04
100;CleanFLEX-FB2000002008AC16;Half Full;66;-33.919477,151.257681;2021-10-10 14:00:04
100;CleanFLEX-FB2000002008AC15;Half Full;50;-33.920358,151.257167;2021-10-10 14:00:04
95;CleanFLEX-FB2000002005AB62;Half Full;31;-33.91947,151.257542;2021-10-10 14:00:04
95;CleanFLEX-FB2000002005AB65;Low;16;-33.920944,151.257001;2021-10-10 14:00:04
10;CleanFLEX-FB2000002008AC18;Low;7;-33.919555,151.258164;2021-10-10 14:00:04
95;CleanFLEX-FB2000002005AB71;Low;11;-33.922367,151.256956;2021-10-10 14:00:04
10;CleanFLEX-FB2000002008AC00;Full;89;-33.918951,151.25847;2021-10-10 14:00:04
100;CleanFLEX-FB2000002008AC13;Half Full;36;-33.920034,151.257165;2021-10-10 14:00:04
10;CleanFLEX-FB2000002008AC10;Half Full;36;-33.920227,151.257692;2021-10-10 14:00:04
10;CleanFLEX-FB2000002008AC04;Full;74;-33.919505,151.257857;2021-10-10 14:00:04
100;CleanFLEX-FB2000002008AC06;Full;88;-33.91947,151.257542;2021-10-10 14:00:04
10;CleanFLEX-FB2000002008AC20;Low;17;-33.920372,151.257036;2021-10-10 14:00:04
10;CleanFLEX-FB2000002008AC19;Low;18;-33.920289,151.257056;2021-10-10 14:00:04
10;CleanFLEX-FB2000002008AC09;Low;10;-33.919135,151.258104;2021-10-10 14:00:04
95;CleanFLEX-FB2000002005AB64;Half Full;62;-33.920816,151.257022;2021-10-10 14:00:04
95;CleanFLEX-FB2000002005AB66;Low;13;-33.920944,151.257001;2021-10-10 14:00:04
100;CleanFLEX-FB2000002008AC17;Half Full;36;-33.91947,151.257542;2021-10-10 15:00:04
95;CleanFLEX-FB2000002005AB67;Low;19;-33.920816,151.257022;2021-10-10 15:00:04
95;CleanFLEX-FB2000002005AB68;Low;29;-33.919477,151.257681;2021-10-10 15:00:04
10;CleanFLEX-FB2000002008AC12;Low;3;-33.919727,151.257213;2021-10-10 15:00:04
95;CleanFLEX-FB2000002005AB63;Low;5;-33.919505,151.257857;2021-10-10 15:00:04
10;CleanFLEX-FB2000002008AC01;Half Full;42;-33.919135,151.258104;2021-10-10 15:00:04
10;CleanFLEX-FB2000002008AC05;Half Full;40;-33.919505,151.257857;2021-10-10 15:00:04
10;CleanFLEX-FB2000002008AC02;Full;100;-33.920227,151.257692;2021-10-10 15:00:04
10;CleanFLEX-FB2000002008AC03;Low;11;-33.918951,151.25847;2021-10-10 15:00:04
10;CleanFLEX-FB2000002008AC07;Half Full;33;-33.919555,151.258164;2021-10-10 15:00:04
95;CleanFLEX-FB2000002008AC08;Low;17;-33.919477,151.257681;2021-10-10 15:00:04
100;CleanFLEX-FB2000002008AC14;Half Full;34;-33.920358,151.257167;2021-10-10 15:00:04
100;CleanFLEX-FB2000002008AC16;Half Full;66;-33.919477,151.257681;2021-10-10 15:00:04
100;CleanFLEX-FB2000002008AC15;Half Full;50;-33.920358,151.257167;2021-10-10 15:00:04
95;CleanFLEX-FB2000002005AB62;Half Full;31;-33.91947,151.257542;2021-10-10 15:00:04
95;CleanFLEX-FB2000002005AB65;Low;17;-33.920944,151.257001;2021-10-10 15:00:04
95;CleanFLEX-FB2000002005AB69;Low;26;-33.920227,151.257692;2021-10-10 15:00:04
10;CleanFLEX-FB2000002008AC18;Low;7;-33.919555,151.258164;2021-10-10 15:00:04
95;CleanFLEX-FB2000002005AB70;Low;22;-33.919555,151.258164;2021-10-10 15:00:04
95;CleanFLEX-FB2000002005AB71;Low;11;-33.922367,151.256956;2021-10-10 15:00:04
10;CleanFLEX-FB2000002008AC09;Low;10;-33.919135,151.258104;2021-10-10 15:00:04
10;CleanFLEX-FB2000002008AC10;Half Full;36;-33.920227,151.257692;2021-10-10 15:00:04
35;CleanFLEX-FB2000002008AC13;Half Full;36;-33.920034,151.257165;2021-10-10 15:00:04
10;CleanFLEX-FB2000002008AC00;Full;89;-33.918951,151.25847;2021-10-10 15:00:04
10;CleanFLEX-FB2000002008AC04;Full;74;-33.919505,151.257857;2021-10-10 15:00:04
100;CleanFLEX-FB2000002008AC06;Full;88;-33.91947,151.257542;2021-10-10 15:00:04
10;CleanFLEX-FB2000002008AC19;Low;18;-33.920289,151.257056;2021-10-10 15:00:04
95;CleanFLEX-FB2000002005AB64;Half Full;61;-33.920816,151.257022;2021-10-10 15:00:04
10;CleanFLEX-FB2000002008AC20;Low;17;-33.920372,151.257036;2021-10-10 15:00:04
95;CleanFLEX-FB2000002005AB66;Low;13;-33.920944,151.257001;2021-10-10 15:00:04
10;CleanFLEX-FB2000002008AC01;Half Full;42;-33.919135,151.258104;2021-10-10 16:00:06
10;CleanFLEX-FB2000002008AC02;Full;100;-33.920227,151.257692;2021-10-10 16:00:06
10;CleanFLEX-FB2000002008AC03;Low;11;-33.918951,151.25847;2021-10-10 16:00:06
95;CleanFLEX-FB2000002005AB67;Low;19;-33.920816,151.257022;2021-10-10 16:00:06
95;CleanFLEX-FB2000002005AB68;Low;29;-33.919477,151.257681;2021-10-10 16:00:06
100;CleanFLEX-FB2000002008AC17;Half Full;36;-33.91947,151.257542;2021-10-10 16:00:06
10;CleanFLEX-FB2000002008AC05;Half Full;40;-33.919505,151.257857;2021-10-10 16:00:06
10;CleanFLEX-FB2000002008AC12;Low;3;-33.919727,151.257213;2021-10-10 16:00:06
95;CleanFLEX-FB2000002005AB63;Low;5;-33.919505,151.257857;2021-10-10 16:00:06
100;CleanFLEX-FB2000002008AC14;Half Full;34;-33.920358,151.257167;2021-10-10 16:00:06
100;CleanFLEX-FB2000002008AC16;Half Full;66;-33.919477,151.257681;2021-10-10 16:00:06
10;CleanFLEX-FB2000002008AC07;Half Full;33;-33.919555,151.258164;2021-10-10 16:00:06
100;CleanFLEX-FB2000002008AC15;Half Full;50;-33.920358,151.257167;2021-10-10 16:00:06
95;CleanFLEX-FB2000002008AC08;Low;17;-33.919477,151.257681;2021-10-10 16:00:06
95;CleanFLEX-FB2000002005AB70;Low;22;-33.919555,151.258164;2021-10-10 16:00:06
95;CleanFLEX-FB2000002005AB69;Low;26;-33.920227,151.257692;2021-10-10 16:00:06
95;CleanFLEX-FB2000002005AB62;Half Full;31;-33.91947,151.257542;2021-10-10 16:00:06
95;CleanFLEX-FB2000002005AB65;Low;17;-33.920944,151.257001;2021-10-10 16:00:06
95;CleanFLEX-FB2000002005AB71;Low;11;-33.922367,151.256956;2021-10-10 16:00:06
10;CleanFLEX-FB2000002008AC18;Low;7;-33.919555,151.258164;2021-10-10 16:00:06
10;CleanFLEX-FB2000002008AC10;Half Full;36;-33.920227,151.257692;2021-10-10 16:00:06
10;CleanFLEX-FB2000002008AC00;Full;89;-33.918951,151.25847;2021-10-10 16:00:06
10;CleanFLEX-FB2000002008AC04;Full;74;-33.919505,151.257857;2021-10-10 16:00:06
100;CleanFLEX-FB2000002008AC06;Full;88;-33.91947,151.257542;2021-10-10 16:00:06
10;CleanFLEX-FB2000002008AC09;Low;10;-33.919135,151.258104;2021-10-10 16:00:06
35;CleanFLEX-FB2000002008AC13;Half Full;36;-33.920034,151.257165;2021-10-10 16:00:06
95;CleanFLEX-FB2000002005AB64;Half Full;63;-33.920816,151.257022;2021-10-10 16:00:06
10;CleanFLEX-FB2000002008AC20;Low;17;-33.920372,151.257036;2021-10-10 16:00:06
10;CleanFLEX-FB2000002008AC19;Low;18;-33.920289,151.257056;2021-10-10 16:00:06
95;CleanFLEX-FB2000002005AB66;Low;13;-33.920944,151.257001;2021-10-10 16:00:06
10;CleanFLEX-FB2000002008AC01;Half Full;42;-33.919135,151.258104;2021-10-10 17:00:06
100;CleanFLEX-FB2000002008AC17;Half Full;36;-33.91947,151.257542;2021-10-10 17:00:06
10;CleanFLEX-FB2000002008AC05;Half Full;40;-33.919505,151.257857;2021-10-10 17:00:06
10;CleanFLEX-FB2000002008AC02;Full;100;-33.920227,151.257692;2021-10-10 17:00:06
95;CleanFLEX-FB2000002005AB67;Low;20;-33.920816,151.257022;2021-10-10 17:00:06
10;CleanFLEX-FB2000002008AC03;Low;11;-33.918951,151.25847;2021-10-10 17:00:06
10;CleanFLEX-FB2000002008AC12;Low;3;-33.919727,151.257213;2021-10-10 17:00:06
95;CleanFLEX-FB2000002005AB63;Low;5;-33.919505,151.257857;2021-10-10 17:00:06
95;CleanFLEX-FB2000002005AB68;Low;29;-33.919477,151.257681;2021-10-10 17:00:06
100;CleanFLEX-FB2000002008AC15;Half Full;50;-33.920358,151.257167;2021-10-10 17:00:06
